age,education,marital,country
37, Some-college, Divorced, United-States
60, 10th, Divorced, United-States
35, Some-college, Divorced, United-States
43, Bachelors, Divorced, United-States
46, Some-college, Married-civ-spouse, United-States
29, HS-grad, Married-civ-spouse, United-States
36, Bachelors, Married-civ-spouse, United-States
27, HS-grad, Married-civ-spouse, United-States
50, Some-college, Married-civ-spouse, United-States
22, Some-college, Married-civ-spouse, United-States
33, Masters, Never-married, United-States
61, 10th, Divorced, United-States
28, Assoc-voc, Married-civ-spouse, United-States
41, Assoc-voc, Married-civ-spouse, United-States
22, Some-college, Never-married, United-States
27, Bachelors, Never-married, United-States
25, HS-grad, Married-civ-spouse, United-States
32, HS-grad, Never-married, United-States
28, Masters, Never-married, United-States
25, Bachelors, Never-married, United-States
28, Some-college, Married-civ-spouse, United-States
37, Bachelors, Married-civ-spouse, United-States
58, HS-grad, Widowed, United-States
39, HS-grad, Married-civ-spouse, United-States
33, Some-college, Divorced, United-States
59, 10th, Married-civ-spouse, United-States
58, Bachelors, Divorced, United-States
38, Assoc-voc, Married-civ-spouse, Philippines
34, Some-college, Married-civ-spouse, United-States
31, Some-college, Divorced, United-States
48, HS-grad, Married-civ-spouse, United-States
65, HS-grad, Married-civ-spouse, United-States
45, HS-grad, Divorced, United-States
80, Prof-school, Married-civ-spouse, United-States
23, HS-grad, Never-married, United-States
33, Masters, Married-civ-spouse, United-States
38, Some-college, Divorced, United-States
44, Masters, Married-civ-spouse, United-States
48, Masters, Divorced, United-States
40, HS-grad, Married-civ-spouse, United-States
19, HS-grad, Never-married, United-States
45, Bachelors, Divorced, United-States
34, Some-college, Never-married, United-States
70, Some-college, Divorced, United-States
32, Masters, Never-married, United-States
33, Assoc-voc, Divorced, United-States
24, Bachelors, Never-married, United-States
30, Bachelors, Never-married, United-States
22, Some-college, Never-married, United-States
52, Prof-school, Married-civ-spouse, United-States
67, 10th, Married-civ-spouse, United-States
40, HS-grad, Married-civ-spouse, United-States
55, Assoc-voc, Married-civ-spouse, United-States
29, HS-grad, Divorced, United-States
62, HS-grad, Married-civ-spouse, United-States
22, HS-grad, Divorced, United-States
64, 9th, Married-civ-spouse, United-States
29, Bachelors, Never-married, United-States
28, Some-college, Married-civ-spouse, United-States
25, HS-grad, Never-married, United-States
47, Doctorate, Married-civ-spouse, United-States
26, Bachelors, Married-civ-spouse, United-States
18, 12th, Never-married, United-States
52, 10th, Married-civ-spouse, United-States
48, Bachelors, Married-civ-spouse, United-States
36, HS-grad, Married-civ-spouse, Haiti
23, Assoc-voc, Divorced, United-States
41, HS-grad, Married-civ-spouse, United-States
56, HS-grad, Married-civ-spouse, United-States
53, HS-grad, Divorced, United-States
26, Some-college, Divorced, United-States
22, Some-college, Never-married, United-States
25, Masters, Never-married, United-States
31, Some-college, Married-civ-spouse, Puerto-Rico
36, Assoc-acdm, Married-civ-spouse, United-States
46, Some-college, Married-civ-spouse, United-States
46, Assoc-acdm, Divorced, United-States
32, Some-college, Married-civ-spouse, Puerto-Rico
43, HS-grad, Never-married, United-States
30, Bachelors, Married-civ-spouse, United-States
41, Bachelors, Married-civ-spouse, United-States
50, Masters, Married-civ-spouse, United-States
37, Masters, Married-civ-spouse, United-States
22, HS-grad, Never-married, United-States
51, HS-grad, Married-civ-spouse, United-States
47, Some-college, Married-civ-spouse, United-States
40, HS-grad, Married-civ-spouse, United-States
46, Some-college, Married-civ-spouse, United-States
23, Some-college, Separated, United-States
30, Some-college, Never-married, United-States
27, HS-grad, Married-civ-spouse, United-States
31, Some-college, Never-married, United-States
31, 1st-4th, Married-civ-spouse, Mexico
30, HS-grad, Divorced, United-States
50, Bachelors, Separated, United-States
27, Bachelors, Never-married, United-States
22, Some-college, Never-married, United-States
29, HS-grad, Married-civ-spouse, United-States
28, HS-grad, Divorced, United-States
54, Bachelors, Divorced, United-States
47, Assoc-voc, Married-civ-spouse, United-States
34, HS-grad, Married-spouse-absent, United-States
26, Some-college, Never-married, United-States
53, 7th-8th, Married-civ-spouse, United-States
23, Some-college, Never-married, United-States
42, Masters, Divorced, United-States
36, HS-grad, Married-civ-spouse, United-States
52, Bachelors, Married-civ-spouse, United-States
22, Some-college, Never-married, United-States
27, Masters, Never-married, United-States
42, HS-grad, Widowed, United-States
39, HS-grad, Divorced, United-States
49, HS-grad, Married-civ-spouse, United-States
36, HS-grad, Married-civ-spouse, United-States
20, Preschool, Never-married, United-States
55, HS-grad, Married-civ-spouse, United-States
47, 9th, Married-civ-spouse, United-States
33, Masters, Married-civ-spouse, United-States
36, Some-college, Married-civ-spouse, United-States
39, Doctorate, Divorced, United-States
55, Bachelors, Married-civ-spouse, United-States
21, Assoc-acdm, Never-married, United-States
48, Assoc-acdm, Married-civ-spouse, United-States
30, Assoc-voc, Never-married, United-States
24, HS-grad, Married-civ-spouse, United-States
57, HS-grad, Widowed, United-States
20, Some-college, Never-married, United-States
18, Some-college, Never-married, United-States
56, HS-grad, Divorced, United-States
36, HS-grad, Married-civ-spouse, United-States
44, 10th, Married-civ-spouse, United-States
57, HS-grad, Married-civ-spouse, United-States
57, HS-grad, Married-civ-spouse, United-States
33, HS-grad, Married-civ-spouse, United-States
61, 7th-8th, Married-civ-spouse, United-States
39, Bachelors, Married-civ-spouse, United-States
28, HS-grad, Never-married, United-States
31, Some-college, Never-married, United-States
60, Assoc-acdm, Divorced, United-States
36, Assoc-voc, Never-married, United-States
58, HS-grad, Widowed, United-States
50, Some-college, Never-married, United-States
23, Bachelors, Never-married, United-States
30, HS-grad, Never-married, United-States
20, 11th, Never-married, United-States
90, Prof-school, Married-civ-spouse, United-States
49, Bachelors, Never-married, United-States
47, Bachelors, Married-civ-spouse, United-States
34, Doctorate, Never-married, Taiwan
37, HS-grad, Divorced, United-States
25, 10th, Married-civ-spouse, United-States
37, Assoc-acdm, Never-married, United-States
47, HS-grad, Married-civ-spouse, Mexico
34, HS-grad, Married-civ-spouse, United-States
34, Some-college, Never-married, United-States
35, HS-grad, Married-civ-spouse, United-States
39, Some-college, Separated, United-States
32, 7th-8th, Married-civ-spouse, United-States
24, HS-grad, Married-civ-spouse, United-States
28, Prof-school, Never-married, United-States
41, 7th-8th, Married-civ-spouse, United-States
69, HS-grad, Widowed, United-States
32, HS-grad, Married-civ-spouse, United-States
58, HS-grad, Divorced, United-States
47, HS-grad, Married-civ-spouse, United-States
41, Bachelors, Married-civ-spouse, United-States
35, HS-grad, Married-civ-spouse, United-States
24, Some-college, Never-married, Canada
46, HS-grad, Married-civ-spouse, United-States
69, Bachelors, Married-civ-spouse, United-States
22, Bachelors, Never-married, United-States
36, Masters, Never-married, United-States
31, Bachelors, Married-civ-spouse, United-States
23, Bachelors, Never-married, United-States
35, Some-college, Never-married, United-States
37, Bachelors, Married-civ-spouse, United-States
35, Bachelors, Never-married, United-States
18, 11th, Never-married, United-States
43, 9th, Divorced, United-States
53, HS-grad, Married-civ-spouse, United-States
54, Some-college, Married-civ-spouse, United-States
29, HS-grad, Married-civ-spouse, United-States
46, Assoc-acdm, Never-married, Cuba
24, Some-college, Never-married, United-States
30, Some-college, Separated, United-States
23, Some-college, Never-married, United-States
27, Bachelors, Married-civ-spouse, Mexico
36, HS-grad, Married-civ-spouse, United-States
38, Bachelors, Married-civ-spouse, United-States
33, Masters, Married-civ-spouse, United-States
66, Some-college, Married-civ-spouse, Canada
45, HS-grad, Married-civ-spouse, United-States
68, HS-grad, Widowed, United-States
37, HS-grad, Married-civ-spouse, United-States
17, 10th, Never-married, United-States
31, HS-grad, Married-civ-spouse, United-States
46, Bachelors, Never-married, United-States
40, Bachelors, Married-civ-spouse, United-States
34, Some-college, Married-civ-spouse, United-States
56, 10th, Divorced, United-States
42, Some-college, Separated, United-States
46, Masters, Married-civ-spouse, United-States
30, HS-grad, Separated, United-States
33, Bachelors, Married-civ-spouse, United-States
47, HS-grad, Married-civ-spouse, United-States
57, Assoc-acdm, Married-spouse-absent, United-States
34, 11th, Divorced, United-States
40, HS-grad, Divorced, United-States
33, HS-grad, Married-civ-spouse, United-States
22, HS-grad, Never-married, United-States
29, 12th, Never-married,
53, HS-grad, Married-civ-spouse, United-States
36, HS-grad, Separated, Philippines
45, HS-grad, Divorced, United-States
36, Some-college, Divorced, United-States
18, HS-grad, Never-married, United-States
27, HS-grad, Never-married, United-States
30, HS-grad, Married-civ-spouse, United-States
34, Bachelors, Married-civ-spouse, United-States
36, Bachelors, Married-civ-spouse, United-States
36, 7th-8th, Never-married, United-States
48, Masters, Married-civ-spouse, United-States
41, Prof-school, Married-civ-spouse, United-States
21, 5th-6th, Never-married, Mexico
47, Masters, Married-civ-spouse, United-States
41, 1st-4th, Married-civ-spouse, Mexico
61, 1st-4th, Married-civ-spouse, United-States
64, 7th-8th, Married-civ-spouse, United-States
35, Some-college, Separated, United-States
44, HS-grad, Divorced, United-States
20, Some-college, Never-married, United-States
23, Some-college, Divorced, United-States
52, 10th, Married-civ-spouse, United-States
43, Masters, Never-married, United-States
32, Bachelors, Married-civ-spouse, United-States
63, Bachelors, Married-civ-spouse, South
29, Some-college, Never-married, United-States
42, Some-college, Married-civ-spouse, Taiwan
65, 10th, Divorced, United-States
24, HS-grad, Married-civ-spouse, United-States
42, Some-college, Never-married, United-States
35, HS-grad, Married-civ-spouse, United-States
40, Bachelors, Married-civ-spouse,
38, Some-college, Divorced, United-States
26, HS-grad, Divorced, United-States
46, HS-grad, Married-civ-spouse, United-States
39, Some-college, Never-married, United-States
29, Bachelors, Married-spouse-absent, United-States
42, Doctorate, Never-married, United-States
36, Bachelors, Married-civ-spouse, United-States
26, Some-college, Divorced, United-States
57, Bachelors, Married-civ-spouse, United-States
55, HS-grad, Never-married, United-States
35, Some-college, Married-civ-spouse, United-States
41, HS-grad, Separated,
24, Some-college, Never-married, United-States
47, HS-grad, Married-civ-spouse, United-States
34, Some-college, Married-civ-spouse, United-States
44, Bachelors, Married-civ-spouse, United-States
18, HS-grad, Never-married, United-States
27, Bachelors, Never-married, United-States
36, Bachelors, Never-married, United-States
21, Bachelors, Never-married, United-States
29, HS-grad, Married-civ-spouse, United-States
25, HS-grad, Married-civ-spouse, United-States
73, HS-grad, Married-civ-spouse, United-States
45, Assoc-voc, Married-civ-spouse, United-States
28, Bachelors, Married-civ-spouse, United-States
43, Bachelors, Married-civ-spouse, United-States
47, HS-grad, Divorced, United-States
20, Some-college, Never-married, United-States
22, Some-college, Never-married, United-States
76, 7th-8th, Married-civ-spouse, United-States
24, Some-college, Never-married, United-States
54, Some-college, Married-civ-spouse, United-States
30, Some-college, Married-civ-spouse, United-States
33, Some-college, Married-civ-spouse, United-States
30, Some-college, Divorced, United-States
40, Assoc-acdm, Married-civ-spouse, United-States
27, Some-college, Divorced, United-States
